Population,Birth rate,Death rate,Life expectancy,GDP per capita,GDP,Density,Year,Years ahead,Target_Growth_Rate
67031867,43.728,14.024,51.941,124.461,8242390000.0,66.2248,2000,10,33.12741386123111
3619090,42.878,13.14,54.998,308.44,1132920000.0,176.166,1970,10,24.589109417008142
11290417,11.16,7.721,78.338,5730.35,64328000000.0,105.466,2010,5,0.4382211923616285
324171,39.989,6.779,64.365,970.016,302515000.0,11.1421,1990,10,32.63925520789954
53565,14.9,7.3,72.3046,11218.2,613299968.0,1012.41,1980,10,7.290208158312331
274711,11.748,8.368,78.364,16056.0,4529900000.0,656.119,2010,5,1.2274717794336594
1272748,46.683,20.733,43.156,,,12.9797,1970,10,30.26789278003187
14989585,21.471,5.072,75.089,4633.59,69555400000.0,60.441,2010,5,8.047701120477985
3397389,17.5,8.1,75.378,13663.0,45495100000.0,12.6459,1990,10,13.477320377501664
8592656,30.314,9.409,62.452,997.582,8397910000.0,7.77094,2000,10,18.97683323992023
3759170,41.347,19.212,44.19,251.207,914500000.0,5.84357,2000,10,23.96531681195583
3875947,41.585,11.973,55.887,431.45,1628430000.0,69.3935,1990,10,29.20803612639698
10698679,13.9,13.6,69.0617,,,119.132,1980,10,-3.01616676227037
742033,31.48,10.227,57.022,768.176,551231000.0,30.957,2000,10,23.875757547171084
16866563,22.18,7.87,68.3366,1647.46,26932700000.0,6.05549,1990,10,-9.665928974385594
11355475,37.439,6.801,64.935,1014.45,11561100000.0,12.9203,1970,10,33.9480999253664
2149960,41.58,15.826,49.588,,,22.3629,1990,10,11.298814861671845
27161567,22.692,6.815,67.611,592.401,16002700000.0,188.442,2010,5,1.6521800822463593
107480,30.815,7.546,67.59,818.769,82340300.0,257.862,1980,10,4.658541123930034
8481771,11.888,1.403,76.332,33893.3,290000000000.0,120.388,2010,5,5.130155011258852
598564,49.28,12.009,55.613,921.992,542001000.0,34.1778,1980,10,42.676639423687355
6452787,44.703,19.167,46.523,177.921,1160000000.0,13.7923,1970,10,32.03428224114634
2790265,20.765,9.83,68.616,760.589,2137100000.0,16.0541,1970,10,5.859120907870758
4935182,19.8,7.0,68.5585,279.62,1369690000.0,25.5391,2000,10,11.115942633929205
13795915,47.092,16.653,50.372,336.225,4863490000.0,6.07328,1970,10,35.83280268108349
255019,18.7,6.7,78.0363,25423.1,6478460000.0,2.54191,1990,10,10.369031327077591
431119,42.558,11.508,56.677,1043.8,429622000.0,221.168,1990,10,24.503443364825024
8481771,11.888,1.403,76.332,33893.3,290000000000.0,120.388,2010,5,5.130155011258852
33963412,11.1,7.0,81.2463,47450.3,1610000000000.0,3.73947,2010,5,5.207704102285129
45110527,40.249,9.212,58.584,743.404,32014200000.0,50.0638,2010,5,16.475746337434718
35540990,39.992,14.993,52.286,489.93,17087000000.0,45.3157,1970,10,24.05132496309191
57214630,33.249,8.434,64.572,765.642,42978900000.0,56.3911,1990,10,24.743218648796645
3759170,41.347,19.212,44.19,251.207,914500000.0,5.84357,2000,10,23.96531681195583
8767778,12.1,12.5,71.6415,2366.53,20632100000.0,78.8058,1990,10,-7.642609108031705
5483793,49.866,17.326,47.829,208.147,1132100000.0,211.797,1990,10,15.023652424517117
110982,35.0,9.3,63.0293,3203.71,358816000.0,6.12691,1970,10,33.894685624695896
2489059,41.227,17.912,45.916,231.947,645537000.0,6.14565,1970,10,24.737420848601822
1804524,38.282,5.483,67.18,6448.13,11685000000.0,5.85512,1990,10,29.909771219446235
3001731,23.452,4.783,75.06,4060.32,12304100000.0,40.7631,2000,10,20.717579290082956
8330047,50.134,20.467,44.178,710.982,5930500000.0,6.69069,1980,10,41.999654983939465
3342410,50.515,28.148,35.807,,,,1970,10,25.418814567931523
200328340,18.4,9.5,70.8073,5234.3,1070000000000.0,22.3881,1970,10,11.387144724505779
79370196,11.4,11.6,75.2278,22219.6,1760000000000.0,227.517,1990,10,2.7484888660222033
4622252,15.719,4.521,78.769,8141.91,37268600000.0,89.647,2010,5,5.905995605605233
48616317,45.965,15.955,50.041,405.216,19088000000.0,20.7785,2000,10,36.561675373311395
89237791,35.861,8.441,61.627,341.554,29933800000.0,87.64,2010,5,14.830156430026378
43748556,39.017,12.108,58.332,500.355,21669900000.0,43.507,1980,10,30.780613650425398
62267,22.472,6.376,72.293,,,333.867,1980,10,5.532625628342461
55228410,19.222,5.707,70.248,1508.94,85343100000.0,110.705,1990,10,14.192320582830467
20799523,20.657,5.663,69.896,,,168.533,1990,10,12.344206162804792
6731195,8.1,5.1,80.878,25756.7,172000000000.0,6347.62,2000,10,5.960947498921068
163591,30.789,6.537,64.576,8885.47,1362150000.0,41.8855,1980,10,29.034604593162218
28127,24.9,2.8,74.522,,,579.412,1990,10,5.272513954563231
14996879,36.881,9.536,59.656,,,119.678,1970,10,19.849269971438723
142771,41.225,8.714,59.919,,,50.5827,1970,10,15.503148398484287
8945026,48.769,20.492,45.746,317.389,2681910000.0,6.92508,1990,10,25.646375985939002
20799523,20.657,5.663,69.896,,,168.533,1990,10,12.344206162804792
9775755,21.398,6.03,72.046,5568.05,53982900000.0,200.686,2010,5,6.445302690175849
656024,35.209,8.244,61.862,1315.21,907093000.0,370.603,2010,5,11.309342341133862
9820481,28.821,8.823,62.254,932.862,9126310000.0,13.1576,1970,10,16.79497165159222
75562,,,,20322.9,1563670000.0,134.984,2000,10,10.939361054498292
32465,,,,82368.0,2647880000.0,16073.5,2000,10,2.1962113044817495
7935022,9.8,13.8,71.5829,870.136,6540250000.0,85.9404,2000,10,-3.5447160701003724
3419461,36.502,8.33,62.527,1241.43,4337790000.0,3.39012,2010,5,15.404737764226583
3711140,19.62,9.514,65.045,,,106.037,1970,10,10.565486615972452
20668557,17.838,6.02,75.439,2799.65,56725700000.0,323.102,2010,5,3.2326398016078244
2149960,41.58,15.826,49.588,,,22.3629,1990,10,11.298814861671845
4367744,49.912,24.687,39.227,304.734,1297410000.0,22.1135,1970,10,30.59073517129209
333926,22.679,3.513,72.809,18012.6,6001150000.0,63.2192,2000,10,18.605020273952913
11828638,50.383,19.555,45.306,947.704,11228800000.0,9.5038,1990,10,38.59636248907102
458251,27.608,6.253,68.583,1259.32,539227000.0,106.25,2000,10,13.73941355283458
6708525,43.026,19.885,41.566,102.679,718401000.0,39.6362,1970,10,-7.595797884035611
5123222,27.054,5.335,69.527,1007.5,5107330000.0,42.1248,2000,10,14.297877390439066
2907307,26.1,7.1,71.2134,2366.62,7038330000.0,137.431,1970,10,28.799882502948606
536758,37.497,9.501,59.46,645.819,350264000.0,291.433,2000,10,22.21969677210214
4192011,48.06,24.607,39.033,,,,1980,10,13.330260822311773
12626507,25.503,5.182,72.761,1445.28,18327800000.0,51.0594,2000,10,18.71521553823239
37491666,15.2,7.7,75.3493,6191.71,232000000000.0,75.0619,1980,10,3.7294234937439166
418755,9.4,7.3,81.3976,21087.8,8741060000.0,1295.34,2010,5,9.032489164308485
117624196,13.5,6.1,76.0917,9465.38,1110000000000.0,318.815,1980,10,5.153807810086965
10301192,12.6,12.5,71.3839,3917.16,40477400000.0,133.73,1990,10,-0.6453816218550241
110982,35.0,9.3,63.0293,3203.71,358816000.0,6.12691,1970,10,33.894685624695896
1213645,16.547,2.327,76.057,20722.1,25713300000.0,1628.43,2010,5,12.235620795207824
631044,12.513,10.21,75.151,6682.28,4139190000.0,46.0541,2010,5,0.4630421967406393
4480199,18.574,10.354,67.643,,,128.749,1990,10,-5.1030322537012305
100341,11.214,7.918,75.017,23512.6,2390500000.0,564.828,2010,5,3.902691820890763
11469828,23.555,6.429,69.033,2542.76,29036700000.0,15.3582,1980,10,16.33014897869436
19542982,48.021,11.718,55.841,,,31.8291,2000,10,44.24447609888808
61558898,33.02,6.298,66.366,715.914,44311600000.0,207.583,1990,10,26.640056162148973
63446,31.2111,6.84444,69.0512,,,181.36,1970,10,52.31850707688428
2344253,24.139,3.518,72.126,8601.25,19507400000.0,7.32786,2000,10,22.935280449678427
122288383,31.875,8.42,62.63,1947.28,235000000000.0,14.4403,1980,10,23.238563061218986
54224,,,65.239,2185.84,110937700.0,281.961,2000,10,-1.4901150781941577
10533,,,,,,38.1,1970,10,62.34690971233267
53324036,16.7,9.7,71.5588,2099.91,113000000000.0,182.999,1970,10,5.6361937794806085
3480587,35.287,5.07,69.872,1166.61,4160000000.0,40.4113,1990,10,45.26785280758677
196353492,15.327,6.045,73.619,11286.2,2210000000000.0,23.4159,2010,5,4.4993918417300165
4085776,12.5,10.1,75.6717,15772.2,64439400000.0,11.186,1980,10,3.8146976241477755
64022,11.5,15.8,,,,111.493,1980,10,7.564587173159226
22368306,38.542,14.255,52.62,834.553,18418400000.0,18.193,1970,10,31.720073035481544
2124609,45.22,6.72,68.048,,,328.613,1990,10,47.78973448761631
16673586,45.318,13.175,54.253,392.415,7459830000.0,,1980,10,26.49280124863362
6383060,26.591,8.358,64.161,,,73.912,1980,10,16.36794891478382
375112,29.799,7.468,65.575,2211.29,795000000.0,2.30461,1980,10,10.0354027597091
21919876,10.4,11.4,71.1634,1659.91,37253300000.0,97.7013,2000,10,-7.2293520273563585
1829256,41.978,12.494,54.226,959.426,1705800000.0,5.20625,1980,10,30.404656319290464
1040616,46.981,14.078,52.221,331.818,317083000.0,94.4262,1990,10,38.143080636853554
49390988,19.782,8.858,63.525,979.052,49540800000.0,77.4589,2010,5,4.237536208022403
3168523,12.91,8.575,71.409,622.742,1911560000.0,107.818,2000,10,-7.0136779818230774
5417860,40.557,11.425,58.824,497.632,2629400000.0,37.7523,1990,10,15.783685809526272
38064255,14.4,10.2,70.8902,1731.21,65977700000.0,124.427,1990,10,1.1564025093884012
148177096,33.425,10.592,57.995,491.58,72482300000.0,81.3923,1980,10,22.93389391299719
1516188,37.583,7.527,65.532,889.238,1351006400.0,20.437,1970,10,29.072845847612566
6114034,19.654,6.848,71.21,2983.23,18447900000.0,298.45,2010,5,1.9141535686585978
2415276,41.984,17.401,49.153,362.401,797048000.0,3.53038,1980,10,16.31055829644314
11622665,53.541,17.234,49.928,158.705,1798370000.0,8.94573,2000,10,43.23344086747747
164905,36.992,7.195,63.567,,,54.9558,1980,10,1.9896303932567236
5145843,18.588,8.999,69.7,,,78.164,1980,10,4.776535156630313
261928,29.401,4.378,70.185,13607.5,3520550000.0,49.0932,1990,10,27.487706545310164
29463549,36.031,10.815,58.107,2905.81,82980500000.0,23.5405,1980,10,35.34543988573814
4524585,16.5,6.1,80.7439,48715.2,222000000000.0,66.1947,2010,5,3.120175662519325
318333,15.4,6.4,81.8976,43024.9,13683700000.0,3.17248,2010,5,3.9980146576069715
1493870,37.416,3.934,69.693,20924.3,28638600000.0,76.8057,1980,10,12.120733397149685
28024803,24.718,8.601,69.496,2758.84,76961900000.0,10.1935,1980,10,16.459898041031725
8721465,49.024,15.489,50.869,,,14.1427,2000,10,37.89711934864154
3367477,47.511,24.783,40.194,324.83,1100690000.0,46.9451,1980,10,28.44595523592292
7049926,45.345,9.717,59.731,901.499,6678870000.0,19.1512,1980,10,43.460981008878676
60813,36.242,12.216,55.971,652.865,38715600.0,73.2111,1980,10,23.53279726374295
19726,14.5,6.5,70.4937,7577.05,144759500.0,41.5326,2000,10,-6.012369461624252
78294583,13.4,12.5,70.6398,2750.72,215000000000.0,223.897,1970,10,-0.6486783383213114
5802,,,,,,105.0,1970,10,34.02275077559462
63328,18.659,6.98,71.52,7348.21,459469000.0,142.109,1990,10,18.51787518948964
87252413,27.266,6.218,70.349,2644.82,219000000000.0,83.1395,2010,5,12.001256630002887
81551677,9.3,10.2,77.9268,23718.7,1950000000000.0,235.597,2000,10,-0.27784468491064873
17004162,14.613,5.631,78.779,12808.0,219000000000.0,22.948,2010,5,5.092647317756676
28614227,22.7,4.9,69.672,1377.08,39332800000.0,67.1425,2010,5,8.160940360192152
938578,44.154,9.775,59.174,1181.6,1060920000.0,1.5843,1980,10,42.926213910831066
64516,27.229,7.326,65.847,,,145.857,1970,10,0.5766011532023064
3023443,46.835,23.525,42.152,114.557,333628000.0,25.8278,1970,10,26.80705407709026
589324,18.621,6.741,73.13,,,42.5731,1980,10,5.44997318962065
2953750,19.213,9.963,70.256,3485.99,10163000000.0,16.6575,1980,10,5.527278882776132
39877570,30.312,8.082,63.307,3139.97,116000000000.0,30.3362,1990,10,17.392474014840925
4475871,41.757,10.735,58.093,330.132,1485500000.0,93.1426,1970,10,28.596199488323055
19750579,28.703,5.027,70.658,2475.38,48598300000.0,22.258,1990,10,23.681077906627447
168186,33.127,6.6,66.281,772.506,125766000.0,57.5276,1990,10,9.407441760907567
1697780,38.81,12.851,56.936,,,1.08758,1980,10,27.309368705014787
11834676,31.776,16.534,44.649,563.058,6689960000.0,30.7134,2000,10,8.492796929970876
7129004,29.568,6.59,66.574,991.614,7073680000.0,147.661,1990,10,19.80342555565967
33465781,35.386,13.514,52.91,,,52.3676,1980,10,19.822552475318
1407672,42.398,12.455,56.702,321.999,431561000.0,44.1454,1980,10,27.799444757017262
527634,33.891,6.998,62.492,422.387,219878000.0,28.4927,1970,10,22.164606526493742
11305206,47.184,14.743,52.234,176.954,2437670000.0,,1970,10,47.485910473457984
100341,11.214,7.918,75.017,23512.6,2390500000.0,564.828,2010,5,3.902691820890763
54379,,,,343.881,18432000.0,116.522,1970,10,20.064730870372756
117891,35.104,8.641,60.183,2299.07,254036000.0,30.1899,1970,10,38.764621557201146
67031867,43.728,14.024,51.941,124.461,8242390000.0,66.2248,2000,10,33.12741386123111
253575,17.698,8.479,72.222,3408.91,860389000.0,586.963,1980,10,2.0873508823819384
65290,28.9,7.0,69.5976,2329.35,147357000.0,137.524,1980,10,8.832899372032472
33963412,11.1,7.0,81.2463,47450.3,1610000000000.0,3.73947,2010,5,5.207704102285129
73195345,17.918,5.697,74.507,10672.4,772000000000.0,93.9763,2010,5,8.813173843227325
9785252,16.2,9.7,71.2146,3368.7,32899800000.0,106.736,1980,10,2.2696809443435897
9204938,54.636,18.588,48.532,,,15.0423,1980,10,45.30375978632338
50106,20.6,7.6,63.4498,9483.17,476055000.0,0.146912,1980,10,10.96275895102383
1129686,11.517,6.756,79.43,30818.5,25562300000.0,120.413,2010,5,5.098230835825176
17492406,36.1,9.807,60.24,1033.42,18134000000.0,13.7091,1980,10,26.392555718178507
24570814,29.241,7.393,64.732,1206.01,30180100000.0,55.5847,1990,10,16.212735158061918
35791728,37.846,10.072,59.385,192.128,7086540000.0,72.1966,1970,10,27.788613614855368
4437884,37.109,8.582,60.093,2809.69,12007900000.0,12.5146,2010,5,14.117133300464815
5367179,31.215,8.103,64.0,914.131,4817540000.0,254.347,1990,10,11.017016574256235
7547561,12.0,12.2,72.4634,10869.5,82058900000.0,91.4196,1980,10,1.7378859210279984
1934901,22.817,2.551,73.142,18439.9,37711900000.0,114.766,2000,10,52.119204031627454
5958482,24.931,6.772,68.875,2001.54,11784900000.0,284.167,2000,10,2.61059779990944
31264875,33.349,5.514,68.567,4657.28,139000000000.0,68.4794,2010,5,20.767516262259164
7372581,49.669,25.17,39.677,248.189,1759690000.0,5.81067,1980,10,21.32828381268378
133343,36.667,8.092,62.582,1382.55,179080000.0,24.5786,1970,10,40.93053253639111
9714419,38.219,11.984,54.8,1654.06,15727400000.0,,2010,5,15.233849806148983
2101530,9.4,14.3,73.4829,11326.2,23757400000.0,33.7011,2010,5,-5.214058328931778
2963702,29.364,7.218,67.952,,,253.072,1980,10,21.257130440239944
214072421,21.773,7.475,65.772,780.19,165000000000.0,116.757,2000,10,13.987673825578867
16617116,11.1,8.2,80.7024,50950.0,847000000000.0,492.6,2010,5,2.55153180612087
5125392,11.2,10.9,74.1017,13883.9,71127500000.0,120.883,1980,10,0.3752103253760883
97210,41.299,10.447,59.928,,,99.7854,1980,10,23.796934471762164
182589,35.862,5.408,71.242,2197.19,412086000.0,8.22236,1990,10,31.66510578402861
948237,13.2,6.847,78.009,14388.3,9985840000.0,102.088,2000,10,19.135406021912242
9731427,11.4,14.5,70.4049,6181.4,58665100000.0,46.7747,2010,5,-0.31668531244184434
11622665,53.541,17.234,49.928,158.705,1798370000.0,8.94573,2000,10,43.23344086747747
194672,28.001,5.848,71.663,3458.19,643047000.0,65.7064,2010,5,4.5712788690720805
4660067,38.905,16.329,47.312,487.945,2140500000.0,7.04159,2010,5,3.4176761836256864
223140018,15.9,8.8,73.6098,12574.8,2860000000000.0,24.809,1980,10,11.178503176422618
89237791,35.861,8.441,61.627,341.554,29933800000.0,87.64,2010,5,14.830156430026378
3147727,36.25,8.764,62.193,667.744,2117040000.0,31.3904,2010,5,6.1085030563323945
1437539,42.682,11.256,55.956,594.152,782915000.0,130.208,2000,10,34.76330033480831
9638,,,,1462.85,13742100.0,313.133,2000,10,9.462544096285537
6987767,43.824,11.507,57.272,1081.73,7878700000.0,67.9681,1980,10,30.009772792939433
39215135,22.256,5.189,72.945,2520.48,99886600000.0,35.7188,2000,10,14.282681928801214
597192,36.826,20.692,47.125,549.457,323802000.0,2.28709,1970,10,25.433361464989485
192074,33.384,6.118,67.363,1470.57,272015000.0,15.1741,2000,10,27.790851442673137
3397389,17.5,8.1,75.378,13663.0,45495100000.0,12.6459,1990,10,13.477320377501664
2782753,47.73,14.946,52.522,266.136,723000000.0,24.2797,1970,10,35.764474964181154
27075,,,,,,136.815,1970,10,21.462603878116344
64022,11.5,15.8,,,,111.493,1980,10,7.564587173159226
1129686,11.517,6.756,79.43,30818.5,25562300000.0,120.413,2010,5,5.098230835825176
1266518,20.72,7.483,68.086,4150.3,5068000000.0,238.034,1990,10,5.186266598658685
21547390,26.375,3.691,72.561,9171.33,190000000000.0,9.61248,2000,10,36.4988010148793
1804524,38.282,5.483,67.18,6448.13,11685000000.0,5.85512,1990,10,29.909771219446235
107383,27.421,7.179,70.059,3553.22,369485000.0,144.425,2010,5,-1.1743013326131697
18628700,39.517,8.894,60.683,554.449,9652440000.0,32.9736,2000,10,32.82701423073
4622252,15.719,4.521,78.769,8141.91,37268600000.0,89.647,2010,5,5.905995605605233
128105431,8.5,9.5,82.8427,44507.7,5700000000000.0,351.31,2010,5,-0.6670271457890025
11366,,,,,,,1970,10,7.795178602850607
2216903,41.094,6.832,66.207,1644.26,3910040000.0,26.9492,1980,10,57.002223371974324
1023481,44.232,16.751,50.584,66.8062,68738600.0,33.8908,1970,10,37.53767778786318
71519,9.8,2.8,,39736.4,3355700000.0,179.679,2010,5,0.3173981739118276
28715022,20.786,5.56,73.134,13825.4,393000000000.0,32.243,2010,5,6.319667803144988
631044,12.513,10.21,75.151,6682.28,4139190000.0,46.0541,2010,5,0.4630421967406393
130093010,14.672,8.85,68.1337,,,7.95634,1970,10,6.275825273010441
5163590,9.3,4.4,81.5415,47237.0,240000000000.0,7231.81,2010,5,9.420345147465232
8190337,14.5,5.8,66.763,655.097,5272620000.0,97.4348,2000,10,12.781708493801903
298084,37.276,7.479,61.215,,,3.30208,1970,10,240.18867164960213
282509,43.264,21.094,44.127,202.629,50642900.0,8.91012,1980,10,64.79085622050978
316955,41.467,25.969,39.848,218.208,66331400.0,10.8371,1970,10,-10.8677888028269
6925331,37.257,13.35,54.265,439.944,3096290000.0,255.367,1990,10,20.719500627479036
415257,44.303,18.456,45.464,333.403,135653000.0,8.70824,1980,10,34.481056309707
2415276,41.984,17.401,49.153,362.401,797048000.0,3.53038,1980,10,16.31055829644314
244016173,20.795,6.653,69.205,3122.36,755000000000.0,133.494,2010,5,6.178195819831991
148005704,13.4,11.2,68.8861,3485.11,517000000000.0,9.04774,1990,10,-0.7843380144322004
1463563,48.57,24.867,39.338,,,14.5425,1970,10,32.01816389181744
20668557,17.838,6.02,75.439,2799.65,56725700000.0,323.102,2010,5,3.2326398016078244
179129,26.38,6.427,65.87,3178.84,538423000.0,16.9208,1970,10,24.911097588888452
2392880,32.518,11.43,55.273,308.134,706371000.0,22.6972,2000,10,31.545543445555147
435628,13.1,8.6,77.8732,48736.0,21263500000.0,179.547,2000,10,16.399772282773377
670693,48.094,16.377,50.31,354.078,256299000.0,2.33878,1970,10,51.70308919281996
115228394,39.973,14.308,52.553,79.7145,9150680000.0,63.3667,1970,10,28.594256030332243
22836234,13.6,10.6,69.7412,1680.71,38995500000.0,101.163,1990,10,-4.012736951285401
112487,24.843,6.647,70.58,2236.29,240365000.0,275.6,1990,10,1.178802883888805
48813042,9.4,5.1,80.1171,22087.0,1090000000000.0,509.816,2010,5,4.468803644730849
8683631,20.8,10.7,67.0732,934.174,8109030000.0,94.8681,1970,10,12.686179318305902
41928849,36.404,11.512,59.563,,,133.352,1970,10,26.328938817280672
2124609,45.22,6.72,68.048,,,328.613,1990,10,47.78973448761631
10256483,9.4,13.5,68.9122,1276.29,12736900000.0,49.1994,2000,10,-5.119259691650637
2201432,37.898,11.824,58.472,,,4.67128,1970,10,30.047305572009492
5802,,,,,,105.0,1970,10,34.02275077559462
56326328,13.4,11.7,73.6756,10032.1,565000000000.0,232.771,1980,10,1.569628327271751
48419546,36.567,7.588,63.677,685.221,32450500000.0,158.828,1980,10,27.136462617803147
44120039,15.2,5.6,71.5976,6516.31,279000000000.0,444.425,1990,10,6.048389939093209
8869636,29.383,6.729,69.809,653.427,5693010000.0,81.1224,1970,10,10.591990471762314
3667394,46.916,23.404,41.344,128.792,469267000.0,2.89175,1970,10,20.200611115140614
18628700,39.517,8.894,60.683,554.449,9652440000.0,32.9736,2000,10,32.82701423073
2067356,42.492,22.859,42.223,104.413,189107000.0,2.90723,1970,10,16.82922534870627
